"(PDH-CSV 4.0) (AUS Eastern Standard Time)(-600)","\\DESKTOP-7Q9APBO\Processor(_Total)\DPC Rate","\\DESKTOP-7Q9APBO\Processor(_Total)\% Idle Time","\\DESKTOP-7Q9APBO\Processor(_Total)\% C3 Time","\\DESKTOP-7Q9APBO\Processor(_Total)\% Interrupt Time","\\DESKTOP-7Q9APBO\Processor(_Total)\% C2 Time","\\DESKTOP-7Q9APBO\Processor(_Total)\% User Time","\\DESKTOP-7Q9APBO\Processor(_Total)\% C1 Time","\\DESKTOP-7Q9APBO\Processor(_Total)\% Processor Time","\\DESKTOP-7Q9APBO\Processor(_Total)\C1 Transitions/sec","\\DESKTOP-7Q9APBO\Processor(_Total)\% DPC Time","\\DESKTOP-7Q9APBO\Processor(_Total)\C2 Transitions/sec","\\DESKTOP-7Q9APBO\Processor(_Total)\% Privileged Time","\\DESKTOP-7Q9APBO\Processor(_Total)\C3 Transitions/sec","\\DESKTOP-7Q9APBO\Processor(_Total)\DPCs Queued/sec","\\DESKTOP-7Q9APBO\Processor(_Total)\Interrupts/sec","\\DESKTOP-7Q9APBO\Process(_Total)\Pool Paged Bytes","\\DESKTOP-7Q9APBO\Process(_Total)\IO Read Operations/sec","\\DESKTOP-7Q9APBO\Process(_Total)\Working Set - Private","\\DESKTOP-7Q9APBO\Process(_Total)\Working Set Peak","\\DESKTOP-7Q9APBO\Process(_Total)\IO Write Operations/sec","\\DESKTOP-7Q9APBO\Process(_Total)\Page File Bytes","\\DESKTOP-7Q9APBO\Process(_Total)\% User Time","\\DESKTOP-7Q9APBO\Process(_Total)\Virtual Bytes Peak","\\DESKTOP-7Q9APBO\Process(_Total)\Page File Bytes Peak","\\DESKTOP-7Q9APBO\Process(_Total)\IO Other Bytes/sec","\\DESKTOP-7Q9APBO\Process(_Total)\Private Bytes","\\DESKTOP-7Q9APBO\Process(_Total)\IO Write Bytes/sec","\\DESKTOP-7Q9APBO\Process(_Total)\Elapsed Time","\\DESKTOP-7Q9APBO\Process(_Total)\Virtual Bytes","\\DESKTOP-7Q9APBO\Process(_Total)\% Processor Time","\\DESKTOP-7Q9APBO\Process(_Total)\Creating Process ID","\\DESKTOP-7Q9APBO\Process(_Total)\Pool Nonpaged Bytes","\\DESKTOP-7Q9APBO\Process(_Total)\Working Set","\\DESKTOP-7Q9APBO\Process(_Total)\Page Faults/sec","\\DESKTOP-7Q9APBO\Process(_Total)\ID Process","\\DESKTOP-7Q9APBO\Process(_Total)\IO Other Operations/sec","\\DESKTOP-7Q9APBO\Process(_Total)\IO Data Operations/sec","\\DESKTOP-7Q9APBO\Process(_Total)\Thread Count","\\DESKTOP-7Q9APBO\Process(_Total)\% Privileged Time","\\DESKTOP-7Q9APBO\Process(_Total)\IO Data Bytes/sec","\\DESKTOP-7Q9APBO\Process(_Total)\IO Read Bytes/sec","\\DESKTOP-7Q9APBO\Process(_Total)\Priority Base","\\DESKTOP-7Q9APBO\Process(_Total)\Handle Count","\\DESKTOP-7Q9APBO\Network Interface(Intel[R] 82574L Gigabit Network Connection)\TCP RSC Average Packet Size","\\DESKTOP-7Q9APBO\Network Interface(Intel[R] 82574L Gigabit Network Connection)\Packets Received Unknown","\\DESKTOP-7Q9APBO\Network Interface(Intel[R] 82574L Gigabit Network Connection)\Bytes Received/sec","\\DESKTOP-7Q9APBO\Network Interface(Intel[R] 82574L Gigabit Network Connection)\Bytes Sent/sec","\\DESKTOP-7Q9APBO\Network Interface(Intel[R] 82574L Gigabit Network Connection)\Packets Outbound Errors","\\DESKTOP-7Q9APBO\Network Interface(Intel[R] 82574L Gigabit Network Connection)\Packets Received Discarded","\\DESKTOP-7Q9APBO\Network Interface(Intel[R] 82574L Gigabit Network Connection)\Bytes Total/sec","\\DESKTOP-7Q9APBO\Network Interface(Intel[R] 82574L Gigabit Network Connection)\Packets Outbound Discarded","\\DESKTOP-7Q9APBO\Network Interface(Intel[R] 82574L Gigabit Network Connection)\TCP RSC Exceptions/sec","\\DESKTOP-7Q9APBO\Network Interface(Intel[R] 82574L Gigabit Network Connection)\Packets Sent Unicast/sec","\\DESKTOP-7Q9APBO\Network Interface(Intel[R] 82574L Gigabit Network Connection)\Output Queue Length","\\DESKTOP-7Q9APBO\Network Interface(Intel[R] 82574L Gigabit Network Connection)\Packets Received/sec","\\DESKTOP-7Q9APBO\Network Interface(Intel[R] 82574L Gigabit Network Connection)\Current Bandwidth","\\DESKTOP-7Q9APBO\Network Interface(Intel[R] 82574L Gigabit Network Connection)\Packets/sec","\\DESKTOP-7Q9APBO\Network Interface(Intel[R] 82574L Gigabit Network Connection)\TCP Active RSC Connections","\\DESKTOP-7Q9APBO\Network Interface(Intel[R] 82574L Gigabit Network Connection)\Packets Sent/sec","\\DESKTOP-7Q9APBO\Network Interface(Intel[R] 82574L Gigabit Network Connection)\Packets Received Unicast/sec","\\DESKTOP-7Q9APBO\Network Interface(Intel[R] 82574L Gigabit Network Connection)\Packets Sent Non-Unicast/sec","\\DESKTOP-7Q9APBO\Network Interface(Intel[R] 82574L Gigabit Network Connection)\Packets Received Non-Unicast/sec","\\DESKTOP-7Q9APBO\Network Interface(Intel[R] 82574L Gigabit Network Connection)\TCP RSC Coalesced Packets/sec","\\DESKTOP-7Q9APBO\Network Interface(Intel[R] 82574L Gigabit Network Connection)\Offloaded Connections","\\DESKTOP-7Q9APBO\Network Interface(Intel[R] 82574L Gigabit Network Connection)\Packets Received Errors","\\DESKTOP-7Q9APBO\Memory\Pool Paged Bytes","\\DESKTOP-7Q9APBO\Memory\Free & Zero Page List Bytes","\\DESKTOP-7Q9APBO\Memory\Cache Bytes Peak","\\DESKTOP-7Q9APBO\Memory\System Code Resident Bytes","\\DESKTOP-7Q9APBO\Memory\Available Bytes","\\DESKTOP-7Q9APBO\Memory\Commit Limit","\\DESKTOP-7Q9APBO\Memory\Transition Pages RePurposed/sec","\\DESKTOP-7Q9APBO\Memory\Pages Output/sec","\\DESKTOP-7Q9APBO\Memory\Page Reads/sec","\\DESKTOP-7Q9APBO\Memory\Demand Zero Faults/sec","\\DESKTOP-7Q9APBO\Memory\Available KBytes","\\DESKTOP-7Q9APBO\Memory\Pages/sec","\\DESKTOP-7Q9APBO\Memory\Cache Bytes","\\DESKTOP-7Q9APBO\Memory\Pool Nonpaged Bytes","\\DESKTOP-7Q9APBO\Memory\Page Faults/sec","\\DESKTOP-7Q9APBO\Memory\Transition Faults/sec","\\DESKTOP-7Q9APBO\Memory\System Cache Resident Bytes","\\DESKTOP-7Q9APBO\Memory\Long-Term Average Standby Cache Lifetime (s)","\\DESKTOP-7Q9APBO\Memory\Standby Cache Reserve Bytes","\\DESKTOP-7Q9APBO\Memory\Page Writes/sec","\\DESKTOP-7Q9APBO\Memory\System Code Total Bytes","\\DESKTOP-7Q9APBO\Memory\Standby Cache Core Bytes","\\DESKTOP-7Q9APBO\Memory\System Driver Resident Bytes","\\DESKTOP-7Q9APBO\Memory\Standby Cache Normal Priority Bytes","\\DESKTOP-7Q9APBO\Memory\Pool Paged Allocs","\\DESKTOP-7Q9APBO\Memory\Pool Nonpaged Allocs","\\DESKTOP-7Q9APBO\Memory\% Committed Bytes In Use","\\DESKTOP-7Q9APBO\Memory\Free System Page Table Entries","\\DESKTOP-7Q9APBO\Memory\Available MBytes","\\DESKTOP-7Q9APBO\Memory\Modified Page List Bytes","\\DESKTOP-7Q9APBO\Memory\Cache Faults/sec","\\DESKTOP-7Q9APBO\Memory\Committed Bytes","\\DESKTOP-7Q9APBO\Memory\System Driver Total Bytes","\\DESKTOP-7Q9APBO\Memory\Pages Input/sec","\\DESKTOP-7Q9APBO\Memory\Pool Paged Resident Bytes","\\DESKTOP-7Q9APBO\Memory\Write Copies/sec","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\Avg. Disk Bytes/Write","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\% Idle Time","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\Disk Reads/sec","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\% Free Space","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\Disk Read Bytes/sec","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\Avg. Disk sec/Read","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\Disk Writes/sec","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\Current Disk Queue Length","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\Split IO/Sec","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\Free Megabytes","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\Avg. Disk sec/Write","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\Disk Bytes/sec","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\Avg. Disk Read Queue Length","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\% Disk Time","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\Avg. Disk Bytes/Read","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\Avg. Disk Write Queue Length","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\Avg. Disk Queue Length","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\% Disk Read Time","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\Disk Write Bytes/sec","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\Disk Transfers/sec","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\Avg. Disk Bytes/Transfer","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\% Disk Write Time","\\DESKTOP-7Q9APBO\LogicalDisk(_Total)\Avg. Disk sec/Transfer"
"04/02/2019 07:17:06.045","27"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","25241416"," ","795107328","4165292032"," ","1610117120"," ","163439475691520","2257190912"," ","1610117120"," ","0","163437667074048"," ","0","2244248","1981349888"," ","0"," "," ","1404"," "," "," ","0","45557","8907","0"," "," ","0","0"," ","0"," "," ","0"," ","1000000000"," ","25"," "," "," "," "," ","0","0","95141888","3366912","77492224","1691648","206675968","3354251264"," "," "," "," ","201832"," ","29593600","77119488"," "," ","29593600","73","90275840"," ","4419584","76267520","974848","36765696","0","0","68.027094581170729","12187492","197","2703360"," ","2281799680","17850368"," ","67231744"," "," "," "," ","84.013231507404853"," "," "," ","0"," ","171944"," "," "," "," "," "," "," "," "," "," "," "," "," "
"04/02/2019 07:17:16.045","5","34.994635754081173","0","0.86069806506561886","0","37.010016797821606","34.994635754081173","62.442266251682085","803.67778501073315","0.15649055728465797","0","25.429715558756921","0","352.9050026913639","2658.0568397432135","25043536","382.25531940682509","829292544","4155428864","121.30796430861247","1656975360","73.863543038358571","161236035153920","2287833088","58132.35921001168","1656975360","703435.63488065766","0","161234290929664","197.17810217866904","0","2227008","2075303936","9934.7316071306832","0","1666.5570620994101","503.56328371543754","1379","123.31455914031049","1513320.4609321991","809884.82605154137","0","45239","8907","0","3417.9595790042658","570.87868587513003","0","0","3988.8382648793959","0","0","5.7097885760453435","0","6.9118493288969942","1000000000","12.621637904942338","19","5.7097885760453435","6.9118493288969942","0","0","0","0","0","95064064","1744896","77492224","1699840","117813248","3354251264","786.4482475531928","18.131083022179073","56.597027113431906","9878.7356103936781","115052","298.9124405424439","29421568","78589952","12018.103235281404","2053.1197658706201","29421568","68","6938624","1.1018890234473468","4419584","71892992","1007616","37236736","0","0","70.641182332914596","12180318","112","1454080","238.20837252343554","2369482752","17850368","280.78135752026486","67444736","19.232972045626418","9194.4301552106426","98.662210550057551","45.77848033776705","84.013231507404853","1084944.77507515","0.00063892385120350103","135.53234988402366","0","5.1087581996195173","171944","0.00016423362897265335","2331087.4998553768","0.02924377352866827","1.7166267987149846","23699.886214442013","0.022255020417385606","0.051498793946053875","0.97479245095560896","1246142.7247802268","181.31083022179072","12856.857458563536","0.74183434775937573","0.00028408635359116028"
"04/02/2019 07:17:26.050","2","77.797757369360383","0","0.15617037965534031","0","11.166182145356833","77.797757369360383","17.542039541980316","409.19072349637503","0.15617037965534031","0","6.324900376041283","0","159.21856925494026","1369.999327543921","25063416","82.957572179284625","742359040","4155478016","4.3977508143235227","1622896640","22.332364290713667","161236052107264","2287833088","8017.7993766867876","1622896640","26980.601041403384","0","161234258493440","199.27340444021425","0","2217928","1999249408","1902.4270227234983","0","113.74182787954928","87.355322993608155","1352","176.94104014950059","33546.143160541971","6565.5421191385876","0","45094","8907","0","2750.6931854772197","252.27097853074022","0","0","3002.9641640079599","0","0","4.5976485786109551","0","5.0973929893295375","1000000000","9.6950415679404927","18","4.5976485786109551","5.0973929893295375","0","0","0","0","0","95223808","49643520","77492224","1699840","225796096","3354251264","241.076703730644","510.1390944615286","27.985687000240596","1576.1938714064079","220504","726.72832206696205","21372928","76894208","1953.3010037346498","390.10048700692516","21372928","69","49160192","7.9959105714973138","4419584","87289856","974848","39702528","0","0","68.754281608563446","12183151","215","2871296","8.9953993929344769","2306191360","17805312","216.58922760543348","67616768","0.099948882143716417","153420.79999999999","99.50299338888054","23.787833950204508","84.013231507404853","904395.05619246094","0.00050837394957983198","13.992843500120298","0","0.19989776428743283","171944","0.00038805071428571432","3051188.3002557172","0.012093134557208698","0.58410220717171757","38019.226890756305","0.0054299416528471285","0.017523076210055829","0.40310448524028991","2146793.2440632563","37.780677450324802","80760.550264550271","0.18099772193142769","0.0004638097883597884"
"04/02/2019 07:17:36.056","1","74.883838572320286","0","0.31232772627274247","0","13.742419956000671","74.883838572320286","21.215331047700715","585.87283103496509","0.39040965784092813","0","7.4177834989776343","0","223.77503730591724","1455.4872122760487","25768664","78.056410958428486","754085888","4216455168","17.490232929225332","1638735872","27.32867604886497","167846486827008","2303332352","64622.312961772754","1638735872","71398.42897530731","0","167844670586880","197.39112300437324","0","2269680","2076659712","3642.9656586872193","0","1087.7925440096485","95.546643887653815","1374","170.06244695550828","138179.73628986365","66781.307314556325","0","46350","8884","0","6640.4917501919399","858.82040891904728","0","0","7499.3121591109875","0","0","8.2953676178611566","0","10.294251381201196","1000000000","18.589618999062353","18","8.2953676178611566","10.294251381201196","0","0","0","0","0","95162368","9785344","77492224","1703936","209428480","3354251264","0","0","113.03687681687914","1366.43694061925","204520","733.5903411457939","21962752","77250560","3923.2091623074925","2441.6365169198561","21962752","77","70578176","0","4419584","87384064","1110016","41680896","0","0","69.054559168651366","12185316","199","2236416","24.886102853583473","2316263424","17850368","733.5903411457939","67678208","108.03966740852904","31139.221476510069","98.399306910294413","110.63821630087109","84.013231507404853","2944915.4708536109","0.00051320406504065045","14.891684036883282","0","1.9988837633400378","171944","0.00040433557046979865","3408630.9182363292","0.056780371082918085","2.0933883288655646","26617.524841915085","0.006021278783048846","0.062801649865966924","1.8926790360972694","463715.44738271803","125.52990033775438","27153.936305732484","0.20070929276829486","0.00050028893312101903"
"04/02/2019 07:17:46.056","2","76.346291287623146","0","0","0","16.796772539687506","76.346291287623146","21.172355848629319","333.69756400778272","0.078124523440407018","0","4.3749733126627932","0","228.09833488215534","1074.7921540172756","25337128"," ","718544896","4179337216","134.2990196171568","1614692352","32.812299844970944","163439594528768","2295595008","1964.685657794698","1614692352","1455562.0743968568","0","163437725663232","198.43628953863382","0","2225688","2006102016"," ","0","3.7999722602025003","134.19902034715145","1281","165.62398969366288","1454820.6798090374"," ","0","45218","8884","0","2937.2785578665275","235.39828159254435","0","0","3172.6768394590717","0","0","4.2999686102291452","0","5.0999627702717767","1000000000","9.3999313805009219","18","4.2999686102291452","5.0999627702717767","0","0","0","0","0","95178752","19767296","77492224","1703936","227008512","3354251264","0","0","8.2999394104423025","968.5929292716163","221688","97.499288255195736","21995520","77070336","1018.0925679242541","88.699352494726782","21995520","76","77443072","0","4419584","87773184","1110016","42024960","0","0","68.224430286377768","12185310","216","2588672","8.4999379504529617","2288418816","17850368","97.499288255195736","67719168","3.0999773701651976","10779.421863536318","99.043462834876706","8.1999401404369738","84.013231507404853","398230.6929159417","0.00046998048780487803","136.29900501726337","0","0.79999416004263169","171944","0.00018676925898752748","1867455.1675772767","0.0038538164917194004","0.97701104023265462","48565.07317073171","0.025456494715382236","0.029310311207101637","0.12846021639267999","1469224.4746613349","144.49894515770035","12923.659515570935","0.84854982384607447","0.00020284076124567473"
"04/02/2019 07:17:56.070","1","71.171309440285228","0","0.078017598633193588","0","18.022065284267718","71.171309440285228","25.415175706666925","540.25505311236441","0.39008799316596793","0","7.4116718701533912","0","345.82315137303476","1361.4227613827845","25036296","1.497934528037979","713428992","4154318848","1.1983476224303831","1612800000","35.888095371269053","161236101120000","2289577984","1983.1654528204149","1612800000"," ","0","161234214113280","197.38452454197977","0","2201344","1969410048","577.40382940770633","0","302.78249926741012","2.6962821504683623","1253","161.49642917071071"," ","4602.6534931513634","0","44603","8876","0","3844.1993104548001","301.38442704124134","0","0","4145.5837374960411","0","0","5.4924266028059225","0","6.4910496214979085","1000000000","11.983476224303832","16","5.4924266028059225","6.4910496214979085","0","0","0","0","0","96387072","4120576","77492224","1708032","246267904","3354251264","0","57.920135084135183","205.61647954867991","1352.5350165164257","240496","1449.6011739332869","22581248","76939264","1664.2052606501945","266.13303448141426","22581248","82","74571776","5.1928396971983268","4419584","124813312","1077248","42762240","0","0","67.918169165011065","12187450","234","512000","15.977968299071776","2278146048","17805312","1391.6810388491517","69935104","0.499311509345993","23056.253968253968","97.783891761084945","219.09789030102172","84.013231507404853","5671693.0159341889","0.00032586631722880585","12.582650035519023","0","0.89876071682278735","171944","0.00019568650793650794","5961801.7907467745","0.071396783046554627","2.4619677812932386","25886.570647219691","0.0024622603784951523","0.073859043425049772","2.3798927682184874","290108.77481258643","231.68054033654073","25732.855172413794","0.082076011700013413","0.00031879620689655175"
"04/02/2019 07:18:06.067","1","15.554619692184593","0","1.8754387213800925","0","44.150953232489677","15.554619692184593","83.433624627809195","179.54403856177845","0.31257312023001543","0","39.306069868924439","0","328.28052064610409","3797.8315321181981","25898464","201.9495341817441","794902528","4236857344","12.803140354266095","1657843712","87.520473664404321","167846631555072","2324779008","373885.20656346588","1657843712","48075.992079337222","0","167844743553024","192.38875550157448","0","2271608","1966411776","10386.447587864352","0","4387.2761110845267","214.7526745360102","1344","104.86828183717016","141642.74213179009","93566.750052452873","0","46628","8839","0","11120.027520350191","2066.2067992037087","0","0","13186.234319553902","0","0","14.703606500602469","0","15.403778238726396","1000000000","30.107384739328864","18","14.703606500602469","15.403778238726396","0","0","0","0","0","96165888","19402752","77492224","1699840","214286336","3354251264","2933.219460069166","371.29107027371674","174.04268919080474","5931.3548427158212","209264","1383.5393545328798","16076800","79769600","12258.206692937643","6091.2940726101297","16076800","65","40648704","21.305225745770922","4419584","116875264","798720","37359616","0","0","69.782845203248513","12184403","204","1642496","117.02870480071353","2340691968","17850368","1012.2482842591631","67997696","152.93751251306921","66731.330739299607","97.564962371647596","158.43886188404292","84.013231507404853","4025307.3273812602","0.00053266887626262629","25.706305242549895","0","2.6006378844603004","171944","0.00025364085603112838","5740723.2846072484","0.084394492403607982","3.0304859215716333","25406.060606060608","0.0065200952458808687","0.090914587649488843","2.8131500801982607","1715415.9572259884","184.14516712659281","31174.987506789788","0.21733584137337247","0.00049371711026615966"
"04/02/2019 07:18:16.051","1","1.1991976803983415","0","1.173717678068684","0","62.050541247231095","1.1991976803983415","98.435043095908426","142.92348087163012","0.23474353561373679","0","36.385248020129204","0","186.59176234327043","2767.7277297874048","25744984","176.87657128191927","768466944","4217327616"," ","1680896000","119.56270747259661","165643184279552","2321031168","192828.01359517797","1680896000","20222.620898942423","0","165641351122944","185.13440175403375","0","2259720","1921744896","5198.3283140850363","0","2392.7413861410255","173.27093336224254","1321","65.571694281437146","151852.84317970951","131630.22228076711","0","46323","8834","0","6610.7368125095127","1414.2113173843147","0","0","8024.9481298938272","0","0","9.9155042791109889","0","11.017226976789988","1000000000","20.932731255900975","15","9.9155042791109889","11.017226976789988","0","0","0","0","0","96366592","35831808","77492224","1728512","258428928","3354251264","0","308.68266856787949","54.084568795150851","7309.8299424912775","252372","598.33558144857625","15208448","78389248","8651.5278750465386","1531.5948629915681","15208448","73","53583872","2.3036020042379066","4419584","128442368","806912","40570880","0","0","70.328082835843801","12184098","246","2654208","45.270787213718862","2358980608","17850368","289.65291288069676","68423680","44.16906451603986","61816.289156626503","98.468364408703451","48.575955306755858","84.013231507404853","1121600.1789037411","0.0010414255670103093","24.938995611097337","0","1.8028189598383617","171944","0.00047415100401606425","2663236.3428751733","0.050588561512145996","2.0804502027958796","23089.616494845362","0.011824924540282016","0.062413486052428011","1.6862853837381997","1541636.1639714323","73.514950917853199","36227.138964577658","0.39416481905767964","0.00084898501362397827"
"04/02/2019 07:18:26.061","2","6.4825349045904144","0","0.93660016139493985","0","63.844911001755065","6.4825349045904144","91.492548533995972","448.86970003945117","0.31220005379831328","0","27.707754774600303","0","176.83048499217193","1707.263366119337","25869032","37.563990032235395","713650176","4241539072","5.4947325845025183","1656451072","127.68982200351013","167846638276608","2332225536","55855.455284900236","1656451072","112408.84151226109","0","167844748066816","197.62263405433228","0","2266704","1885073408","5982.0654126334866","0","871.46458790209942","43.058722616737917","1314","69.932812050822164","405168.09371032647","292759.25219806534","0","46503","8834","0","3700.8522520056595","296.71555956313597","0","0","3997.5678115687956","0","0","5.4947325845025183","0","6.3938706437847479","1000000000","11.888603228287266","15","5.4947325845025183","6.3938706437847479","0","0","0","0","0","96374784","53313536","77492224","1728512","312676352","3354251264","0","783.74867500767732","37.264277345807983","5478.7479078930564","305348","934.50415628066457","15183872","78397440","6043.9061302663422","569.1543915256517","15183872","99","59633664","30.770502473214101","4419584","128053248","774144","71675904","0","0","69.572076985978541","12184230","298","909312","59.742728827863743","2333622272","17805312","150.75548127298728","68464640","26.874237549657771","84596.189526184535","98.188925989355724","36.365139286525753","84.013231507404853","593300.04477807437","0.00064393021978021976","40.061595752463816","0","0.39961691523654674","171944","0.00086856783042394011","3982358.3917748928","0.023416562537542058","1.9404227388536464","16315.076923076924","0.034796139608870777","0.058212702146412831","0.78055208458473524","3389058.3469968182","76.426735038989577","52106.875816993466","1.159870654268911","0.00076168143790849674"
"04/02/2019 07:18:36.051","1","72.55194069137606","0","0","0","19.707112518378288","72.55194069137606","24.377865852096004","266.36865942990096","0.1564056549077642","0","4.6139668197790442","0","116.91792341755894","961.16943549263783","25153224"," ","667439104","4168368128","0.70070673281071283","1631027200","5.9434148864950398","161236198846464","2306846720"," ","1631027200","46650.751948415171","0","161234302558208","130.12950488325984","0","2207608","1798455296"," ","0"," "," ","1228","124.18608999676476"," "," ","0","44831","8834","0","3642.7741019592358","294.89743355147999","0","0","3937.6715355107158","0","0","5.5055529006556005","0","6.3063605952964155","1000000000","11.811913495952016","14","5.5055529006556005","6.3063605952964155","0","0","0","0","0","96497664","70029312","77492224","1728512","335138816","3354251264","0","0","3.6036346258836662","1052.761815567181","327284","30.530793358181061","14995456","77926400","1097.006440696086","111.91287532605385","14995456","113","61997056","0","4419584","128499712","802816","74612736","0","0","68.717525379899314","12184124","319","1052672","6.806865404446925","2304958464","17850368","30.530793358181061","68628480","3.3033317403933604","12288","99.894655160816043","3.5035336640535641","84.013231507404853","123414.07543648523","0.00059019142857142856","4.6046442441846844","0","1.7017163511117313","171944","0.00049209999999999998","179995.94390902662","0.0020677278027092564","0.14445476137852389","35225.599999999999","0.0022659150386464609","0.0043336428413557173","0.068923592759514263","56581.868472541399","8.1081779082382486","22199.308641975309","0.075531168619009645","0.00053448518518518524"
