(PDH-CSV 4.0) (AUS Eastern Standard Time)(-600),\\WININST\Processor(_Total)\DPC Rate,\\WININST\Processor(_Total)\% Idle Time,\\WININST\Processor(_Total)\% C3 Time,\\WININST\Processor(_Total)\% Interrupt Time,\\WININST\Processor(_Total)\% C2 Time,\\WININST\Processor(_Total)\% User Time,\\WININST\Processor(_Total)\% C1 Time,\\WININST\Processor(_Total)\% Processor Time,\\WININST\Processor(_Total)\C1 Transitions/sec,\\WININST\Processor(_Total)\% DPC Time,\\WININST\Processor(_Total)\C2 Transitions/sec,\\WININST\Processor(_Total)\% Privileged Time,\\WININST\Processor(_Total)\C3 Transitions/sec,\\WININST\Processor(_Total)\DPCs Queued/sec,\\WININST\Processor(_Total)\Interrupts/sec,\\WININST\Process(_Total)\Pool Paged Bytes,\\WININST\Process(_Total)\IO Read Operations/sec,\\WININST\Process(_Total)\Working Set - Private,\\WININST\Process(_Total)\Working Set Peak,\\WININST\Process(_Total)\IO Write Operations/sec,\\WININST\Process(_Total)\Page File Bytes,\\WININST\Process(_Total)\% User Time,\\WININST\Process(_Total)\Virtual Bytes Peak,\\WININST\Process(_Total)\Page File Bytes Peak,\\WININST\Process(_Total)\IO Other Bytes/sec,\\WININST\Process(_Total)\Private Bytes,\\WININST\Process(_Total)\IO Write Bytes/sec,\\WININST\Process(_Total)\Elapsed Time,\\WININST\Process(_Total)\Virtual Bytes,\\WININST\Process(_Total)\% Processor Time,\\WININST\Process(_Total)\Creating Process ID,\\WININST\Process(_Total)\Pool Nonpaged Bytes,\\WININST\Process(_Total)\Working Set,\\WININST\Process(_Total)\Page Faults/sec,\\WININST\Process(_Total)\ID Process,\\WININST\Process(_Total)\IO Other Operations/sec,\\WININST\Process(_Total)\IO Data Operations/sec,\\WININST\Process(_Total)\Thread Count,\\WININST\Process(_Total)\% Privileged Time,\\WININST\Process(_Total)\IO Data Bytes/sec,\\WININST\Process(_Total)\IO Read Bytes/sec,\\WININST\Process(_Total)\Priority Base,\\WININST\Process(_Total)\Handle Count,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection _3)\Packets Received Unknown,\\WININST\Network Interface(6TO4 Adapter)\Packets Received Unknown,\\WININST\Network Interface(isatap.{CEE1180E-DCEB-4731-A694-D8BD38A208E6})\Packets Received Unknown,\\WININST\Network Interface(isatap.{B4D100D3-4299-4463-8CAD-2E40D7CCDB8F})\Packets Received Unknown,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection)\Packets Received Unknown,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection _3)\Bytes Received/sec,\\WININST\Network Interface(6TO4 Adapter)\Bytes Received/sec,\\WININST\Network Interface(isatap.{CEE1180E-DCEB-4731-A694-D8BD38A208E6})\Bytes Received/sec,\\WININST\Network Interface(isatap.{B4D100D3-4299-4463-8CAD-2E40D7CCDB8F})\Bytes Received/sec,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection)\Bytes Received/sec,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection _3)\Bytes Sent/sec,\\WININST\Network Interface(6TO4 Adapter)\Bytes Sent/sec,\\WININST\Network Interface(isatap.{CEE1180E-DCEB-4731-A694-D8BD38A208E6})\Bytes Sent/sec,\\WININST\Network Interface(isatap.{B4D100D3-4299-4463-8CAD-2E40D7CCDB8F})\Bytes Sent/sec,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection)\Bytes Sent/sec,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection _3)\Packets Outbound Errors,\\WININST\Network Interface(6TO4 Adapter)\Packets Outbound Errors,\\WININST\Network Interface(isatap.{CEE1180E-DCEB-4731-A694-D8BD38A208E6})\Packets Outbound Errors,\\WININST\Network Interface(isatap.{B4D100D3-4299-4463-8CAD-2E40D7CCDB8F})\Packets Outbound Errors,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection)\Packets Outbound Errors,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection _3)\Packets Received Discarded,\\WININST\Network Interface(6TO4 Adapter)\Packets Received Discarded,\\WININST\Network Interface(isatap.{CEE1180E-DCEB-4731-A694-D8BD38A208E6})\Packets Received Discarded,\\WININST\Network Interface(isatap.{B4D100D3-4299-4463-8CAD-2E40D7CCDB8F})\Packets Received Discarded,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection)\Packets Received Discarded,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection _3)\Bytes Total/sec,\\WININST\Network Interface(6TO4 Adapter)\Bytes Total/sec,\\WININST\Network Interface(isatap.{CEE1180E-DCEB-4731-A694-D8BD38A208E6})\Bytes Total/sec,\\WININST\Network Interface(isatap.{B4D100D3-4299-4463-8CAD-2E40D7CCDB8F})\Bytes Total/sec,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection)\Bytes Total/sec,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection _3)\Packets Outbound Discarded,\\WININST\Network Interface(6TO4 Adapter)\Packets Outbound Discarded,\\WININST\Network Interface(isatap.{CEE1180E-DCEB-4731-A694-D8BD38A208E6})\Packets Outbound Discarded,\\WININST\Network Interface(isatap.{B4D100D3-4299-4463-8CAD-2E40D7CCDB8F})\Packets Outbound Discarded,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection)\Packets Outbound Discarded,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection _3)\Packets Sent Unicast/sec,\\WININST\Network Interface(6TO4 Adapter)\Packets Sent Unicast/sec,\\WININST\Network Interface(isatap.{CEE1180E-DCEB-4731-A694-D8BD38A208E6})\Packets Sent Unicast/sec,\\WININST\Network Interface(isatap.{B4D100D3-4299-4463-8CAD-2E40D7CCDB8F})\Packets Sent Unicast/sec,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection)\Packets Sent Unicast/sec,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection _3)\Output Queue Length,\\WININST\Network Interface(6TO4 Adapter)\Output Queue Length,\\WININST\Network Interface(isatap.{CEE1180E-DCEB-4731-A694-D8BD38A208E6})\Output Queue Length,\\WININST\Network Interface(isatap.{B4D100D3-4299-4463-8CAD-2E40D7CCDB8F})\Output Queue Length,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection)\Output Queue Length,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection _3)\Packets Received/sec,\\WININST\Network Interface(6TO4 Adapter)\Packets Received/sec,\\WININST\Network Interface(isatap.{CEE1180E-DCEB-4731-A694-D8BD38A208E6})\Packets Received/sec,\\WININST\Network Interface(isatap.{B4D100D3-4299-4463-8CAD-2E40D7CCDB8F})\Packets Received/sec,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection)\Packets Received/sec,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection _3)\Current Bandwidth,\\WININST\Network Interface(6TO4 Adapter)\Current Bandwidth,\\WININST\Network Interface(isatap.{CEE1180E-DCEB-4731-A694-D8BD38A208E6})\Current Bandwidth,\\WININST\Network Interface(isatap.{B4D100D3-4299-4463-8CAD-2E40D7CCDB8F})\Current Bandwidth,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection)\Current Bandwidth,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection _3)\Packets/sec,\\WININST\Network Interface(6TO4 Adapter)\Packets/sec,\\WININST\Network Interface(isatap.{CEE1180E-DCEB-4731-A694-D8BD38A208E6})\Packets/sec,\\WININST\Network Interface(isatap.{B4D100D3-4299-4463-8CAD-2E40D7CCDB8F})\Packets/sec,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection)\Packets/sec,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection _3)\Packets Sent/sec,\\WININST\Network Interface(6TO4 Adapter)\Packets Sent/sec,\\WININST\Network Interface(isatap.{CEE1180E-DCEB-4731-A694-D8BD38A208E6})\Packets Sent/sec,\\WININST\Network Interface(isatap.{B4D100D3-4299-4463-8CAD-2E40D7CCDB8F})\Packets Sent/sec,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection)\Packets Sent/sec,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection _3)\Packets Received Unicast/sec,\\WININST\Network Interface(6TO4 Adapter)\Packets Received Unicast/sec,\\WININST\Network Interface(isatap.{CEE1180E-DCEB-4731-A694-D8BD38A208E6})\Packets Received Unicast/sec,\\WININST\Network Interface(isatap.{B4D100D3-4299-4463-8CAD-2E40D7CCDB8F})\Packets Received Unicast/sec,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection)\Packets Received Unicast/sec,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection _3)\Packets Sent Non-Unicast/sec,\\WININST\Network Interface(6TO4 Adapter)\Packets Sent Non-Unicast/sec,\\WININST\Network Interface(isatap.{CEE1180E-DCEB-4731-A694-D8BD38A208E6})\Packets Sent Non-Unicast/sec,\\WININST\Network Interface(isatap.{B4D100D3-4299-4463-8CAD-2E40D7CCDB8F})\Packets Sent Non-Unicast/sec,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection)\Packets Sent Non-Unicast/sec,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection _3)\Packets Received Non-Unicast/sec,\\WININST\Network Interface(6TO4 Adapter)\Packets Received Non-Unicast/sec,\\WININST\Network Interface(isatap.{CEE1180E-DCEB-4731-A694-D8BD38A208E6})\Packets Received Non-Unicast/sec,\\WININST\Network Interface(isatap.{B4D100D3-4299-4463-8CAD-2E40D7CCDB8F})\Packets Received Non-Unicast/sec,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection)\Packets Received Non-Unicast/sec,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection _3)\Offloaded Connections,\\WININST\Network Interface(6TO4 Adapter)\Offloaded Connections,\\WININST\Network Interface(isatap.{CEE1180E-DCEB-4731-A694-D8BD38A208E6})\Offloaded Connections,\\WININST\Network Interface(isatap.{B4D100D3-4299-4463-8CAD-2E40D7CCDB8F})\Offloaded Connections,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection)\Offloaded Connections,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection _3)\Packets Received Errors,\\WININST\Network Interface(6TO4 Adapter)\Packets Received Errors,\\WININST\Network Interface(isatap.{CEE1180E-DCEB-4731-A694-D8BD38A208E6})\Packets Received Errors,\\WININST\Network Interface(isatap.{B4D100D3-4299-4463-8CAD-2E40D7CCDB8F})\Packets Received Errors,\\WININST\Network Interface(Intel[R] PRO_1000 MT Network Connection)\Packets Received Errors,\\WININST\Memory\Pool Paged Bytes,\\WININST\Memory\Free & Zero Page List Bytes,\\WININST\Memory\Cache Bytes Peak,\\WININST\Memory\System Code Resident Bytes,\\WININST\Memory\Available Bytes,\\WININST\Memory\Commit Limit,\\WININST\Memory\Transition Pages RePurposed/sec,\\WININST\Memory\Pages Output/sec,\\WININST\Memory\Page Reads/sec,\\WININST\Memory\Demand Zero Faults/sec,\\WININST\Memory\Available KBytes,\\WININST\Memory\Pages/sec,\\WININST\Memory\Cache Bytes,\\WININST\Memory\Pool Nonpaged Bytes,\\WININST\Memory\Page Faults/sec,\\WININST\Memory\Transition Faults/sec,\\WININST\Memory\System Cache Resident Bytes,\\WININST\Memory\Standby Cache Reserve Bytes,\\WININST\Memory\Page Writes/sec,\\WININST\Memory\System Code Total Bytes,\\WININST\Memory\Standby Cache Core Bytes,\\WININST\Memory\System Driver Resident Bytes,\\WININST\Memory\Standby Cache Normal Priority Bytes,\\WININST\Memory\Pool Paged Allocs,\\WININST\Memory\Pool Nonpaged Allocs,\\WININST\Memory\% Committed Bytes In Use,\\WININST\Memory\Free System Page Table Entries,\\WININST\Memory\Available MBytes,\\WININST\Memory\Modified Page List Bytes,\\WININST\Memory\Cache Faults/sec,\\WININST\Memory\Committed Bytes,\\WININST\Memory\System Driver Total Bytes,\\WININST\Memory\Pages Input/sec,\\WININST\Memory\Pool Paged Resident Bytes,\\WININST\Memory\Write Copies/sec,\\WININST\LogicalDisk(_Total)\Avg. Disk Bytes/Write,\\WININST\LogicalDisk(_Total)\% Idle Time,\\WININST\LogicalDisk(_Total)\Disk Reads/sec,\\WININST\LogicalDisk(_Total)\% Free Space,\\WININST\LogicalDisk(_Total)\Disk Read Bytes/sec,\\WININST\LogicalDisk(_Total)\Avg. Disk sec/Read,\\WININST\LogicalDisk(_Total)\Disk Writes/sec,\\WININST\LogicalDisk(_Total)\Current Disk Queue Length,\\WININST\LogicalDisk(_Total)\Split IO/Sec,\\WININST\LogicalDisk(_Total)\Free Megabytes,\\WININST\LogicalDisk(_Total)\Avg. Disk sec/Write,\\WININST\LogicalDisk(_Total)\Disk Bytes/sec,\\WININST\LogicalDisk(_Total)\Avg. Disk Read Queue Length,\\WININST\LogicalDisk(_Total)\% Disk Time,\\WININST\LogicalDisk(_Total)\Avg. Disk Bytes/Read,\\WININST\LogicalDisk(_Total)\Avg. Disk Write Queue Length,\\WININST\LogicalDisk(_Total)\Avg. Disk Queue Length,\\WININST\LogicalDisk(_Total)\% Disk Read Time,\\WININST\LogicalDisk(_Total)\Disk Write Bytes/sec,\\WININST\LogicalDisk(_Total)\Disk Transfers/sec,\\WININST\LogicalDisk(_Total)\Avg. Disk Bytes/Transfer,\\WININST\LogicalDisk(_Total)\% Disk Write Time,\\WININST\LogicalDisk(_Total)\Avg. Disk sec/Transfer
04/23/2019 23:49:33.824,24, , , , , , , , , , , , , , ,6413824, ,197795840,1153982464, ,630562816, ,5352296448,879034368, ,630562816, ,0,4557946880, ,0,941360,555442176, ,0, , ,530, , , ,0,14173,0,0,0,0,0, , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,0,0, , , , , ,0,0,0,0,0, , , , , ,1000000000,100000,100000,100000,1000000000, , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,102707200,10309632,135745536,1617920,504967168,2146951168, , , , ,493132, ,14327808,60874752, , ,14327808,437063680, ,7155712,28721152,3551232,28872704,88944,74397,45.41989248,33557584,481,28884992, ,975142912,5832704, ,32239616, , , , ,79.35608835, , , ,1, ,48754, , , , , , , , , , , , , 
04/23/2019 23:49:48.761,3,96.0251046,0,0,0,1.778242678,93.72384937,3.974895397,502.9240162,1.255230126,0,2.19665272,0,614.9230778,624.9708406,6424320,3.416239321,204492800,1154183168,11.25349424,628883456,1.778242678,5352296448,879181824,8812.423777,628883456,154965.6395,0,4557078528,98.74476987,0,942504,563212288,223.3282725,0,319.3178989,14.66973356,539,96.9665272,161953.1886,6987.549114,0,14210,0,0,0,0,0,0,0,0,0,43390.6604,39.18627457,0,0,0,17832.97021,0,0,0,0,0,0,0,0,0,0,39.18627457,0,0,0,61223.63061,0,0,0,0,0,0.133970169,0,0,0,330.0355125,0,0,0,0,0,0,0,0,0,666.9704887,1000000000,100000,100000,100000,1000000000,0.133970169,0,0,0,997.0060012,0.133970169,0,0,0,330.0355125,0,0,0,0,666.9704887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102645760,6238208,135745536,2084864,496050176,2146951168,0,0,3.014328813,248.246724,484424,31.88490033,14168064,60547072,421.6041233,170.2091003,14168064,432541696,0,7155712,29782016,3567616,27488256,88915,74400,45.45575952,33557898,473,27717632,1.741612203,975912960,5832704,31.88490033,32751616,0.602865763,14100.36364,82.71933054,3.081313898,79.35608835,132521.1481,0.052382609,11.78937491,0,0,48754,0.005135795,298755.6214,0.161312134,22.18242678,43008,0.060512134,0.221824268,16.13121339,166234.4733,14.87068881,20090.23423,6.051213389,0.014925676
04/23/2019 23:50:03.761,2,98.64583333,0,0,0,0,93.33333333,1.354166667,391.5957107,1.145833333,0,1.354166667,0,477.4614369,483.3280393,6417184,0,200417280,1154281472,7.199921137,628518912,0,5352296448,879337472,1116.25444,628518912,117963.5079,0,4553146368,98.85416667,0,940192,558727168,3.266630886,0,47.93280831,7.199921137,533,98.85416667,117963.5079,0,0,14171,0,0,0,0,0,0,0,0,0,32951.9724,0,0,0,0,15756.62741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48708.59981,0,0,0,0,0,0,0,0,0,291.8634698,0,0,0,0,0,0,0,0,0,512.3277216,1000000000,100000,100000,100000,1000000000,0,0,0,0,804.1911914,0,0,0,0,291.8634698,0,0,0,0,512.3277216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102645760,6610944,135745536,2023424,497795072,2146951168,0,17.06647973,0,86.59905145,486128,17.06647973,14106624,60612608,87.53237456,1.466650602,14106624,433897472,0.066665936,7155712,29794304,3555328,27492352,88851,74392,45.41302432,33557898,474,30687232,0,974995456,5832704,0,32722944,0,24470.97436,93.06466667,0,79.35608835,0,0,7.799914565,0,0,48754,0.009060684,190871.5093,0,7.067333333,0,0.070673333,0.070673333,0,190871.5093,7.799914565,24470.97436,7.067333333,0.009060684
04/23/2019 23:50:18.761,3,97.5,0,0.3125,0,0.104166667,93.33333333,2.5,420.5656846,0.833333333,0,2.395833333,0,561.287536,525.4904568,6422024,7.332735031,196976640,1154293760,7.332735031,628641792,0.104166667,5352296448,879337472,22236.85229,628641792,101127.9486,0,4558663680,98.85416667,0,943624,555167744,18.46516003,0,1095.443952,14.66547006,546,98.75,101405.126,277.1773842,0,14251,0,0,0,0,0,0,0,0,0,33722.18183,138.3887084,0,0,0,12984.80719,0,0,0,0,0,0,0,0,0,0,138.3887084,0,0,0,46706.98902,0,0,0,0,0,0.799934731,0,0,0,239.8470967,0,0,0,0,0,0,0,0,0,521.0241546,1000000000,100000,100000,100000,1000000000,0.799934731,0,0,0,760.8712513,0.799934731,0,0,0,239.8470967,0,0,0,0,521.0241546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102645760,6393856,135745536,2023424,501018624,2146951168,0,68.26109702,0,92.79242876,489276,68.26109702,14028800,60588032,103.9248538,12.06568219,14028800,437379072,0.26664491,7155712,29794304,3555328,27451392,88867,74427,45.42618829,33557741,477,30896128,0,975278080,5832704,0,32681984,0.26664491,46781.48031,91.35666667,0.26664491,79.35608835,4368.710209,0.0422,8.465975899,0,0,48754,0.009780315,400419.5951,0.011253333,9.406,16384,0.082806667,0.09406,1.125333333,396050.8849,8.73262081,45853.31298,8.280666667,0.010770229
04/23/2019 23:50:33.761,27,97.8125,0,0,0,0.520833333,93.33333333,2.1875,514.632415,1.354166667,0,1.666666667,0,601.5045534,609.171703,6425968,1.800113383,194883584,1154318336,6.800428336,629776384,0.520833333,5352296448,879337472,5928.640092,629776384,93001.99122,0,4571148288,98.64583333,0,944304,553357312,70.80445974,0,203.3461414,8.600541719,558,98.125,93170.13514,168.1439242,0,14312,0,0,0,0,0,0,0,0,0,41795.69924,103.9398802,0,0,0,12528.58913,0,0,0,0,0,0,0,0,0,0,103.9398802,0,0,0,54324.28837,0,0,0,0,0,0.466696062,0,0,0,231.6145886,0,0,0,0,0,0,0,0,0,650.8409943,1000000000,100000,100000,100000,1000000000,0.466696062,0,0,0,882.4555829,0.466696062,0,0,0,231.6145886,0,0,0,0,650.8409943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102645760,5197824,135745536,1998848,501862400,2146951168,0,44.13611332,0.133341732,100.8063495,490100,44.93616371,13930496,60747776,159.8767368,60.20379204,13930496,439402496,0.200012598,7155712,29786112,3555328,27475968,88909,74468,45.52711205,33557741,478,31215616,0,977444864,5832704,0.800050393,32608256,0.266683464,44351.31183,89.828,0.133341732,79.35608835,3277.006408,0.01035,6.200390542,0,0,48754,0.016172043,278272.4608,0.00138,10.16466667,24576,0.100266667,0.101646667,0.138,274995.4544,6.333732274,43934.98947,10.02666667,0.016049474
04/23/2019 23:50:48.761,9,98.85416667,0,0,0,0.208333333,93.33333333,1.145833333,380.6063079,0.416666667,0,0.9375,0,381.9396633,418.7402733,6420192,1.866697604,193568768,1154322432,2.53337532,629006336,0.208333333,5352296448,879337472,3701.92802,629006336,24166.86719,0,4564332544,99.58333333,0,940760,552062976,26.7337764,0,103.6683848,4.400072924,551,99.375,24314.93631,148.0691207,0,14259,0,0,0,0,0,0,0,0,0,28027.59784,34.4672379,0,0,0,3297.187979,0,0,0,0,0,0,0,0,0,0,34.4672379,0,0,0,31324.78582,0,0,0,0,0,0.133335543,0,0,0,61.2010143,0,0,0,0,0,0,0,0,0,429.4071167,1000000000,100000,100000,100000,1000000000,0.133335543,0,0,0,490.608131,0.133335543,0,0,0,61.2010143,0,0,0,0,429.4071167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102645760,7376896,135745536,1957888,504844288,2146951168,0,34.13389905,0,68.40113363,493012,34.13389905,13905920,60698624,83.46805001,15.86692963,13905920,440135680,0.133335543,7155712,29794304,3530752,27537408,88838,74383,45.41054415,33557741,481,31547392,0,974942208,5832704,0,32550912,0,82739.2,94.26866667,0,79.35608835,0,0,2.000033147,0,0,48754,0.028646667,165481.1426,0,5.729333333,0,0.057293333,0.057293333,0,165481.1426,2.000033147,82739.2,5.729333333,0.028646667
04/23/2019 23:51:03.761,0,97.39583333,0,0,0,0,100,2.604166667,458.0105373,1.979166667,0,2.604166667,0,492.4779969,561.9462618,6414240,0,192184320,1154322432,16.46704552,628678656,0,5352296448,879337472,2100.314988,628678656,254708.7933,0,4561715200,98.02083333,0,939440,550576128,1.600036812,0,51.53451897,16.46704552,545,98.02083333,254708.7933,0,0,14218,0,0,0,0,0,0,0,0,0,46064.05978,22.80052456,0,0,0,32878.08975,0,0,0,0,0,0,0,0,0,0,22.80052456,0,0,0,78942.14953,0,0,0,0,0,0.0666682,0,0,0,608.6806704,0,0,0,0,0,0,0,0,0,711.6830401,1000000000,100000,100000,100000,1000000000,0.0666682,0,0,0,1320.363711,0.0666682,0,0,0,608.6806704,0,0,0,0,711.6830401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102645760,7782400,135745536,1941504,507420672,2146951168,0,68.26823729,0,6.133474444,495528,68.26823729,13713408,60796928,6.333479046,0.266672802,13713408,442302464,0.266672802,7155712,29798400,3522560,27537408,88843,74369,45.37982822,33557741,483,30953472,0,974282752,5832704,0,32493568,0,30079.05185,81.93066667,0.133336401,79.35608835,2184.583593,0.0266,18.00041413,0,0,48754,0.010428519,543619.9736,0.003546667,19.126,16384,0.187713333,0.19126,0.354666667,541435.39,18.13375053,29978.35294,18.77133333,0.010547426
04/23/2019 23:51:18.761,0,99.16666667,0,0.104166667,0,0.3125,93.33333333,0.833333333,92.39767959,0.104166667,0,0.520833333,0,32.73251131,98.39752891,6420112,1.733289805,191193088,1154322432,1.666624812,628658176,0.3125,5352296448,879337472,5524.927917,628658176,2726.664858,0,4563951616,99.79166667,0,940160,549384192,8.733114016,0,216.2612356,3.399914617,551,99.47916667,2873.461171,146.7963135,0,14263,0,0,0,0,0,0,0,0,0,2371.273783,0,0,0,0,170.5290508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2541.802834,0,0,0,0,0,0,0,0,0,3.399914617,0,0,0,0,0,0,0,0,0,36.13242593,1000000000,100000,100000,100000,1000000000,0,0,0,0,39.53234054,0,0,0,0,3.399914617,0,0,0,0,36.13242593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102645760,8093696,135745536,1904640,508059648,2146951168,0,0,0,7.799804121,496152,0,13594624,60755968,10.93305877,3.466579609,13594624,442630144,0,7155712,29798400,3522560,27537408,88809,72533,45.38440699,33557741,484,31838208,0,974381056,5832704,0,32395264,0,4010.666667,99.64666667,0,79.35608835,0,0,1.59995982,0,0,48754,0.0023625,6416.905517,0,0.378,0,0.00378,0.00378,0,6416.905517,1.59995982,4010.666667,0.378,0.0023625
04/23/2019 23:51:33.761,0,98.95833333,0,0,0,0.208333333,100,1.041666667,170.3355886,0.104166667,0,0.833333333,0,118.8015729,187.5358163,6417920,1.800023832,190492672,1154322432,1.800023832,628445184,0.208333333,5352296448,879337472,14373.65697,628445184,2474.566097,0,4554555392,99.89583333,0,937896,548560896,16.53355224,0,655.6086803,3.600047665,545,99.6875,2642.701656,168.1355594,0,14261,0,0,0,0,0,0,0,0,0,8086.240395,103.2013664,0,0,0,3923.518614,0,0,0,0,0,0,0,0,0,0,103.2013664,0,0,0,12009.75901,0,0,0,0,0,0.933345691,0,0,0,72.13428839,0,0,0,0,0,0,0,0,0,121.8682802,1000000000,100000,100000,100000,1000000000,0.933345691,0,0,0,194.0025686,0.933345691,0,0,0,72.13428839,0,0,0,0,121.8682802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102645760,8187904,135745536,1884160,509792256,2146951168,0,51.2006779,0.266670197,19.53359196,497844,51.46734809,13250560,60710912,24.26698796,5.1334013,13250560,444268544,0.200002648,7155712,29798400,3522560,27537408,88817,72511,45.37906509,33557741,486,31588352,0,974266368,5832704,0.266670197,32100352,0,160460.8,98.46533333,0.266670197,79.35608835,1092.281128,0.03015,1.333350987,0,0,48754,0.00568,215042.8472,0.00804,1.561333333,4096,0.007573333,0.015613333,0.804,213950.566,1.600021184,134400,0.757333333,0.009758333
04/23/2019 23:51:48.761,8,98.95833333,0,0,0,0.104166667,100,1.041666667,175.1994989,0.208333333,0,0.9375,0,124.9996425,193.5994463,6413952,1.866661328,188821504,1154322432,1.066663616,628715520,0.104166667,5352296448,879337472,6267.315409,628715520,136.8662752,0,4563464192,99.79166667,0,939696,546574336,16.73328548,0,218.2660424,2.933324944,549,99.6875,284.9325184,148.0662432,0,14233,0,0,0,0,0,0,0,0,0,10505.36995,23.3332666,0,0,0,4010.788529,0,0,0,0,0,0,0,0,0,0,23.3332666,0,0,0,14516.15848,0,0,0,0,0,0.133332952,0,0,0,74.39978722,0,0,0,0,0,0,0,0,0,153.6662272,1000000000,100000,100000,100000,1000000000,0.133332952,0,0,0,228.0660144,0.133332952,0,0,0,74.39978722,0,0,0,0,153.6662272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102645760,8101888,135745536,2232320,511537152,2146951168,0,17.06661786,0.799997712,15.73328834,499548,20.19994223,13160448,60645376,29.46658239,13.3332952,13160448,445923328,0.066666476,7155712,29913088,3522560,27598848,88790,72473,45.37925587,33557741,487,32006144,0,974270464,5832704,3.133324372,31883264,0,135168,97.95133333,0.799997712,79.35608835,12834.09663,0.021658333,0.533331808,0,0,48754,0.0095375,84923.49045,0.017326667,2.241333333,16042.66667,0.005086667,0.022413333,1.732666667,72089.39382,1.33332952,63692.8,0.508666667,0.01681
